Caller,Callee,Call Type,Radare2,Ghidra,Angr_Fast,Angr_Emul,GCC
bfd_x86_elf_check_relocs,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_create_sframe_plt,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_create_sframe_plt,sframe_calc_fre_type,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_create_sframe_plt,sframe_encode,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_early_size_sections,bfd_link_hash_lookup,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_early_size_sections,elf_link_hash_lookup,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_early_size_sections,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_finish_dynamic_sections,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_finish_dynamic_sections,bfd_elf_write_section_eh_frame,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_finish_dynamic_sections,bfd_error_handler,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_finish_dynamic_sections,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_finish_dynamic_sections,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,bfd_malloc,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,bfd_sprintf_vma,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,bfd_zmalloc,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,imp.qsort,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_get_synthetic_symtab,imp.strlen,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,bfd_x86_elf_write_sframe_plt,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,bfd_zalloc,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,htab_traverse,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,imp.memcpy,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_late_size_sections,imp.strcmp,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_check_relocs,bfd_link_hash_lookup,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_hash_newfunc,bfd_hash_allocate,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_hash_table_create,bfd_elf_link_hash_table_init,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_hash_table_create,bfd_zmalloc,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_hash_table_create,htab_try_create,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_hash_table_create,objalloc_create,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_relax_section,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_relax_section,bfd_elf_get_elf_syms,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_relax_section,bfd_elf_link_info_read_relocs,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_relax_section,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_report_relative_reloc,bfd_elf_sym_name,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_report_relative_reloc,imp.dcgettext,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,0x60,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,0xe8,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,bfd_elf_create_got_section,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,bfd_elf_create_ifunc_sections,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,bfd_get_linker_section,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,bfd_make_section_anyway_with_flags,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,bfd_make_section_with_flags,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_link_setup_gnu_properties,elf_vxworks_create_dynamic_sections,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_merge_gnu_properties,bfd_abort,Mixed-Level,Y,N,N,N,N
bfd_x86_elf_parse_gnu_properties,0x88,Mixed-Level,Y,N,N,N,N
bfd_zmalloc,0002e6f0,Mixed-Level,Y,N,N,N,N
binary_canonicalize_symtab,bfd_alloc,Mixed-Level,Y,N,N,N,N
binary_canonicalize_symtab,mangle_name,Mixed-Level,Y,N,N,N,N
binary_get_section_contents,bfd_read,Mixed-Level,Y,N,N,N,N
binary_get_section_contents,bfd_seek,Mixed-Level,Y,N,N,N,N
binary_object_p,bfd_make_section_with_flags,Mixed-Level,Y,N,N,N,N
binary_set_section_contents,bfd_error_handler,Mixed-Level,Y,N,N,N,N
binary_set_section_contents,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
binary_set_section_contents,imp.dcgettext,Mixed-Level,Y,N,N,N,N
buy_and_read,0002e6e0,Mixed-Level,Y,N,N,N,N
cache_bflush,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_bmmap,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_bread,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_bseek,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_bstat,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_btell,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
cache_bwrite,bfd_cache_lookup_worker,Mixed-Level,Y,N,N,N,N
canonical_filename_eq,0002e6e0,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,0x28,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,0x38,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,0x50,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,0x58,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,0x68,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc,bfd_reloc_offset_in_range,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc_name_lookup,imp.strcasecmp,Mixed-Level,Y,N,N,N,N
coff_amd64_reloc_type_lookup,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,htab_create,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,htab_elements,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,htab_find,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,htab_find_slot,Mixed-Level,Y,N,N,N,N
coff_amd64_rtype_to_howto,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_bigobj_swap_filehdr_in,0x88,Mixed-Level,Y,N,N,N,N
coff_bigobj_swap_filehdr_in,0xa0,Mixed-Level,Y,N,N,N,N
coff_bigobj_swap_filehdr_out,0x98,Mixed-Level,Y,N,N,N,N
coff_bigobj_swap_filehdr_out,0xb0,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,bfd_alloc,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,bfd_error_handler,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,buy_and_read,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_canonicalize_reloc,imp.dcgettext,Mixed-Level,Y,N,N,N,N
coff_classify_symbol,bfd_coff_internal_syment_name,Mixed-Level,Y,N,N,N,N
coff_compute_section_file_positions,0002e6e0,Mixed-Level,Y,N,N,N,N
coff_count_linenumbers,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_find_nearest_line_with_names,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_find_nearest_line_with_names,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_find_nearest_line_with_names,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_alloc,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_coff_read_string_table,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_get_file_size,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_read,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_release,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_seek,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_tell,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,copy_name,Mixed-Level,Y,N,N,N,N
coff_get_normalized_symtab,rflags,Mixed-Level,Y,N,N,N,N
coff_get_reloc_upper_bound,bfd_get_file_size,Mixed-Level,Y,N,N,N,N
coff_get_reloc_upper_bound,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_i386_reloc,0x50,Mixed-Level,Y,N,N,N,N
coff_i386_reloc,0x58,Mixed-Level,Y,N,N,N,N
coff_i386_reloc,0x68,Mixed-Level,Y,N,N,N,N
coff_i386_reloc,bfd_reloc_offset_in_range,Mixed-Level,Y,N,N,N,N
coff_i386_reloc_name_lookup,imp.strcasecmp,Mixed-Level,Y,N,N,N,N
coff_i386_reloc_type_lookup,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_i386_rtype_to_howto,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_i386_rtype_to_howto,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_link_check_archive_element,rflags,Mixed-Level,Y,N,N,N,N
coff_make_empty_symbol,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_mangle_symbols,coff_section_from_bfd_index,Mixed-Level,Y,N,N,N,N
coff_new_section_hook,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_new_section_hook,imp.strcmp,Mixed-Level,Y,N,N,N,N
coff_new_section_hook,imp.strncmp,Mixed-Level,Y,N,N,N,N
coff_object_p,0x90,Mixed-Level,Y,N,N,N,N
coff_object_p,0x98,Mixed-Level,Y,N,N,N,N
coff_object_p,0xb0,Mixed-Level,Y,N,N,N,N
coff_pe_amd64_relocate_section,bfd_putl16,Mixed-Level,Y,N,N,N,N
coff_pe_i386_relocate_section,bfd_putl16,Mixed-Level,Y,N,N,N,N
coff_print_symbol,0xf0,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0x78,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0xa0,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0xb8,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0xc0,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0xc8,Mixed-Level,Y,N,N,N,N
coff_real_object_p,0xd0,Mixed-Level,Y,N,N,N,N
coff_real_object_p,bfd_coff_free_symbols,Mixed-Level,Y,N,N,N,N
coff_real_object_p,bfd_is_section_compressed,Mixed-Level,Y,N,N,N,N
coff_real_object_p,bfd_make_section_anyway,Mixed-Level,Y,N,N,N,N
coff_real_object_p,extract_long_section_name,Mixed-Level,Y,N,N,N,N
coff_renumber_symbols,bfd_alloc,Mixed-Level,Y,N,N,N,N
coff_renumber_symbols,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_section_from_bfd_index,htab_create,Mixed-Level,Y,N,N,N,N
coff_section_from_bfd_index,htab_elements,Mixed-Level,Y,N,N,N,N
coff_section_from_bfd_index,htab_find,Mixed-Level,Y,N,N,N,N
coff_section_from_bfd_index,htab_find_slot,Mixed-Level,Y,N,N,N,N
coff_section_from_bfd_index,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_abort,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_error_handler,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_read,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_seek,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_tell,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_set_alignment_hook,imp.dcgettext,Mixed-Level,Y,N,N,N,N
coff_set_arch_mach,bfd_default_set_arch_mach,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,bfd_seek,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,bfd_write,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,coff_compute_section_file_positions,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,elf_phdr,Mixed-Level,Y,N,N,N,N
coff_set_section_contents,imp.strcmp,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_alloc,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_assert,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_error,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_error_handler,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_release,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_set_error,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,bfd_zalloc,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,buy_and_read,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,coff_classify_symbol,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,imp.dcgettext,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,imp.memcpy,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,imp.qsort,Mixed-Level,Y,N,N,N,N
coff_slurp_symbol_table,imp.strcmp,Mixed-Level,Y,N,N,N,N
coff_swap_filehdr_in,0x88,Mixed-Level,Y,N,N,N,N
coff_swap_filehdr_in,0xa0,Mixed-Level,Y,N,N,N,N
coff_swap_reloc_in,0x88,Mixed-Level,Y,N,N,N,N
coff_swap_reloc_in,0x90,Mixed-Level,Y,N,N,N,N
coff_swap_reloc_in,0xa0,Mixed-Level,Y,N,N,N,N
coff_swap_reloc_out,0x98,Mixed-Level,Y,N,N,N,N
coff_swap_reloc_out,0xb0,Mixed-Level,Y,N,N,N,N
coff_swap_scnhdr_in,0x88,Mixed-Level,Y,N,N,N,N
coff_swap_scnhdr_in,0xa0,Mixed-Level,Y,N,N,N,N
coff_write_linenumbers,0x230,Mixed-Level,Y,N,N,N,N
coff_write_linenumbers,0x28,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,0002e6e0,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,0x38,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,0x48,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,bfd_pei_swap_aouthdr_out,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,bfd_pex64i_swap_aouthdr_out,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,coff_count_linenumbers,Mixed-Level,Y,N,N,N,N
coff_write_object_contents,coff_renumber_symbols,Mixed-Level,Y,N,N,N,N
coff_write_symbol,0x18,Mixed-Level,Y,N,N,N,N
coff_write_symbol,0x20,Mixed-Level,Y,N,N,N,N
coff_write_symbol,0x50,Mixed-Level,Y,N,N,N,N
coff_write_symbol,0x68,Mixed-Level,Y,N,N,N,N
coff_write_symbol,0xe0,Mixed-Level,Y,N,N,N,N
coff_write_symbol,bfd_get_section_by_name,Mixed-Level,Y,N,N,N,N
coff_write_symbol,bfd_set_section_contents,Mixed-Level,Y,N,N,N,N
coff_write_symbols,0x108,Mixed-Level,Y,N,N,N,N
comdat_delf,0002e6e0,Mixed-Level,Y,N,N,N,N
comp_unit_find_line,comp_unit_maybe_decode_line_info,Mixed-Level,Y,N,N,N,N
comp_unit_find_nearest_line,bfd_alloc,Mixed-Level,Y,N,N,N,N
comp_unit_find_nearest_line,bfd_assert,Mixed-Level,Y,N,N,N,N
comp_unit_find_nearest_line,bfd_malloc,Mixed-Level,Y,N,N,N,N
comp_unit_find_nearest_line,imp.qsort,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,add_line_info,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,arange_add,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_abort,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_alloc,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_assert,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_error_handler,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_malloc,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_realloc,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_safe_read_leb128,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_set_error,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,bfd_zalloc,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,concat_filename,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,elf_phdr,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,imp.dcgettext,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,imp.qsort,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,is_int_form,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,mangle_style,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,read_address,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,read_attribute_value,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,read_formatted_entries,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,read_rangelist,Mixed-Level,Y,N,N,N,N
comp_unit_maybe_decode_line_info,read_section,Mixed-Level,Y,N,N,N,N
compute_bucket_count,0002e6e0,Mixed-Level,Y,N,N,N,N
copy_special_section_fields,bfd_error_handler,Mixed-Level,Y,N,N,N,N
copy_special_section_fields,find_link,Mixed-Level,Y,N,N,N,N
copy_special_section_fields,imp.dcgettext,Mixed-Level,Y,N,N,N,N
cplus_demangle_mangled_name,d_encoding,Mixed-Level,Y,N,Y,N,N
cplus_demangle_mangled_name,d_make_comp,Mixed-Level,Y,N,Y,N,N
cplus_demangle_mangled_name,d_make_name,Mixed-Level,Y,N,Y,N,N
cplus_demangle_mangled_name,d_special_name,Mixed-Level,Y,N,Y,N,N
cplus_demangle_name_to_style,imp.strcmp,Mixed-Level,Y,N,N,N,N
cplus_demangle_name_to_style,strcmp,Mixed-Level,N,Y,Y,N,N
cplus_demangle_print,0002e6e0,Mixed-Level,Y,N,N,N,N
cplus_demangle_print_callback,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
cplus_demangle_print_callback,d_count_templates_scopes,Mixed-Level,Y,N,Y,N,N
cplus_demangle_v3,0002e6e0,Mixed-Level,Y,N,N,N,N
d_append_char,0x110,Mixed-Level,Y,N,N,N,N
d_append_char,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_append_num,0x110,Mixed-Level,Y,N,N,N,N
d_append_string,0x110,Mixed-Level,Y,N,N,N,N
d_append_string,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_demangle_callback,cplus_demangle_mangled_name,Mixed-Level,Y,N,Y,N,N
d_growable_string_callback_adapter,imp.memcpy,Mixed-Level,Y,N,N,N,N
d_growable_string_callback_adapter,imp.realloc,Mixed-Level,Y,N,N,N,N
d_maybe_print_designated_init,0x110,Mixed-Level,Y,N,N,N,N
d_maybe_print_designated_init,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_maybe_print_fold_expression,0x110,Mixed-Level,Y,N,N,N,N
d_maybe_print_fold_expression,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_array_type,0x110,Mixed-Level,Y,N,N,N,N
d_print_array_type,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_comp_inner,0x110,Mixed-Level,Y,N,N,N,N
d_print_comp_inner,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_comp_inner,d_index_template_argument,Mixed-Level,Y,N,Y,N,N
d_print_comp_inner,d_lookup_template_argument,Mixed-Level,Y,N,Y,N,N
d_print_expr_op,0x110,Mixed-Level,Y,N,N,N,N
d_print_expr_op,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_function_type,0x110,Mixed-Level,Y,N,N,N,N
d_print_function_type,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_lambda_parm_name,0x110,Mixed-Level,Y,N,N,N,N
d_print_lambda_parm_name,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_mod,0x110,Mixed-Level,Y,N,N,N,N
d_print_mod,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_mod_list,0x110,Mixed-Level,Y,N,N,N,N
d_print_mod_list,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
d_print_subexpr,0x110,Mixed-Level,Y,N,N,N,N
d_print_subexpr,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
decoration_hash_newfunc,bfd_hash_allocate,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_assert,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_error_handler,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_generic_link_read_symbols,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_hash_lookup,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_octets_per_byte,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,bfd_set_error,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,imp.dcgettext,Mixed-Level,Y,N,N,N,N
default_indirect_link_order,set_symbol_from_hash,Mixed-Level,Y,N,N,N,N
deflateEnd,0x48,Mixed-Level,Y,N,N,N,N
del_abbrev,0002e6e0,Mixed-Level,Y,N,N,N,N
demangle_binder,0x18,Mixed-Level,Y,N,N,N,N
demangle_binder,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
demangle_const,0x18,Mixed-Level,Y,N,N,N,N
demangle_const,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
demangle_const_uint,0x18,Mixed-Level,Y,N,N,N,N
demangle_const_uint,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
demangle_path,0x18,Mixed-Level,Y,N,N,N,N
demangle_path,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
demangle_path_maybe_open_generics,demangle_generic_arg,Mixed-Level,N,N,Y,N,N
demangle_path_maybe_open_generics,demangle_path,Mixed-Level,Y,N,Y,N,N
demangle_path_maybe_open_generics,parse_integer,Mixed-Level,Y,N,Y,N,N
demangle_type,0x18,Mixed-Level,Y,N,N,N,N
demangle_type,UnresolvableCallTarget,Mixed-Level,N,N,Y,N,N
demangle_type,demangle_path_maybe_open_generics,Mixed-Level,N,N,Y,N,N
display_info,0002e6e0,Mixed-Level,Y,N,N,N,N
display_info,bfd_iterate_over_targets,Mixed-Level,Y,N,N,N,N
dlang_demangle,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_function_type,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_function_type,dlang_function_type_noreturn,Mixed-Level,Y,N,N,N,N
dlang_function_type_noreturn,dlang_type,Mixed-Level,Y,N,N,N,N
dlang_function_type_noreturn,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
dlang_function_type_noreturn,string_append,Mixed-Level,Y,N,N,N,N
dlang_parse_mangle,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_parse_qualified,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_parse_qualified,dlang_function_type_noreturn,Mixed-Level,Y,N,N,N,N
dlang_parse_qualified,dlang_type_modifiers.constprop.0,Mixed-Level,Y,N,N,N,N
dlang_parse_template,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_type,0002e6e0,Mixed-Level,Y,N,N,N,N
dlang_type,dlang_type_modifiers.constprop.0,Mixed-Level,Y,N,N,N,N
dlang_type_modifiers.constprop.0,string_append,Mixed-Level,Y,N,N,N,N
do_display_target,0x298,Mixed-Level,Y,N,N,N,N
do_slurp_bsd_armap,0002e6e0,Mixed-Level,Y,N,N,N,N
do_slurp_bsd_armap,0x1c0,Mixed-Level,Y,N,N,N,N
do_slurp_bsd_armap,0x88,Mixed-Level,Y,N,N,N,N
dummy_reloc16_estimate,bfd_abort,Mixed-Level,Y,N,N,N,N
dwarf1_unit_find_nearest_line,bfd_alloc,Mixed-Level,Y,N,N,N,N
dwarf1_unit_find_nearest_line,bfd_zalloc,Mixed-Level,Y,N,N,N,N
dwarf1_unit_find_nearest_line,elf_phdr,Mixed-Level,Y,N,N,N,N
dwarf1_unit_find_nearest_line,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
dwarf1_unit_find_nearest_line,parse_die,Mixed-Level,Y,N,N,N,N
elf32_dt_relr_bitmap_add,bfd_malloc,Mixed-Level,Y,N,N,N,N
elf32_dt_relr_bitmap_add,bfd_realloc,Mixed-Level,Y,N,N,N,N
elf32_dt_relr_bitmap_add,imp.dcgettext,Mixed-Level,Y,N,N,N,N
elf32_generic_link_add_symbols,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
elf64_dt_relr_bitmap_add,bfd_malloc,Mixed-Level,Y,N,N,N,N
elf64_dt_relr_bitmap_add,bfd_realloc,Mixed-Level,Y,N,N,N,N
elf64_dt_relr_bitmap_add,imp.dcgettext,Mixed-Level,Y,N,N,N,N
elf64_generic_link_add_symbols,imp.__stack_chk_fail,Mixed-Level,Y,N,N,N,N
elf_add_obj_attr_int_string,elf_attr_strdup,Mixed-Level,Y,N,N,N,N
elf_add_obj_attr_int_string,elf_new_obj_attr,Mixed-Level,Y,N,N,N,N
elf_add_obj_attr_string,elf_attr_strdup,Mixed-Level,Y,N,N,N,N
elf_add_obj_attr_string,elf_new_obj_attr,Mixed-Level,Y,N,N,N,N
elf_collect_gnu_hash_codes,bfd_elf_gnu_hash,Mixed-Level,Y,N,N,N,N
elf_collect_gnu_hash_codes,bfd_malloc,Mixed-Level,Y,N,N,N,N
elf_collect_gnu_hash_codes,imp.memcpy,Mixed-Level,Y,N,N,N,N
elf_collect_gnu_hash_codes,imp.strchr,Mixed-Level,Y,N,N,N,N
elf_collect_hash_codes,bfd_elf_hash,Mixed-Level,Y,N,N,N,N
